"","RIN","offserv","latitude","longitude","Geolocation","officer_injury","subject_injury","subject_death","officer_used_weapon","officer_used_firearm","date","day","dayofweek","mon","yr","male","race","contact","command","org"
"6544",161901,3,3114450,10077690,"2330 GUADALUPE ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,2,1,5,1
"6545",158044,3,3136562,10077162,"1950 WEBBERVILLE RD",0,0,0,0,0,2015-03-28,28,"Sat","Mar",2015,1,3,1,6,1
"6546",163788,0,3113020,10041804,"4604 TURNSTONE DR",0,0,0,0,0,2015-07-23,23,"Thu","Jul",2015,1,3,1,9,1
"6547",148224,3,3122230,10059265,"1600 WICKERSHAM LN",1,1,0,1,1,NA,NA,NA,NA,NA,1,3,1,11,1
"6548",161201,1,3111739,10071612,"800 BLOCK W 6TH ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,4,10,1
"6549",173270,10,3100652,10044802,"700 W WILLIAM CANNON DR",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,9,1
"6550",160984,1,3117740,10089648,"5200 N LAMAR BLVD",0,0,0,1,0,2015-05-28,28,"Thu","May",2015,1,5,1,5,1
"6551",142729,2,3125615,10094453,"7100 BLOCK N IH 35 SVRD SB",0,0,0,1,2,2014-01-22,22,"Wed","Jan",2014,1,2,1,12,1
"6552",151419,6,3111347,10045330,"2110 DEADWOOD DR",0,0,0,0,0,2014-08-31,31,"Sun","Aug",2014,1,3,1,9,1
"6553",146250,1,3113492,10038801,"5200 E WILLIAM CANNON DR",0,1,0,1,1,2014-04-19,19,"Sat","Apr",2014,1,3,4,9,1
"6554",156204,1,3142326,10112910,"12101 DESSAU RD",0,0,0,0,0,2015-02-12,12,"Thu","Feb",2015,1,3,1,8,1
"6555",163927,3,3111004,10045109,"5409 PONCIANA DR",0,0,0,0,0,2015-07-24,24,"Fri","Jul",2015,0,3,1,9,1
"6556",163961,2,3111004,10045109,"5409 PONCIANA DR",0,0,0,0,0,2015-07-24,24,"Fri","Jul",2015,0,3,1,9,1
"6557",154262,1,3129984,10058072,"1002 VALDEZ ST",0,1,0,1,1,2014-12-22,22,"Mon","Dec",2014,1,2,1,11,1
"6558",155320,3,3098611,10031997,"ALICE MAE LN / TAFT LN",0,1,0,0,0,2015-01-16,16,"Fri","Jan",2015,1,2,1,9,1
"6559",155962,7,3115491,10070521,"400 E 6TH ST",1,1,0,1,0,NA,NA,NA,NA,NA,1,2,2,10,1
"6560",170708,14,3129737,10107910,"605 MASTERSON PASS",0,1,0,0,0,2016-01-26,26,"Tue","Jan",2016,1,2,1,8,1
"6561",176126,2,3115225,10070599,"306 E 6TH ST",0,0,0,1,0,2016-09-30,30,"Fri","Sep",2016,1,2,2,10,0
"6562",149324,2,3110719,10052849,"710 E BEN WHITE BLVD SVRD WB",0,1,0,0,0,2014-07-11,11,"Fri","Jul",2014,1,5,5,7,1
"6563",169884,1,3134504,10119629,"12330 N IH 35 SVRD SB",0,1,0,1,1,2015-12-30,30,"Wed","Dec",2015,1,5,1,8,1
"6564",170435,2,3114817,10070707,"200 BLOCK E 6TH ST",0,0,0,0,0,2016-01-16,16,"Sat","Jan",2016,1,5,5,10,0
"6565",176535,8,3115468,10070315,"403 E 6TH ST",0,0,0,0,0,2016-10-29,29,"Sat","Oct",2016,1,0,2,10,0
"6566",160464,1,3120442,10059515,"2410 E RIVERSIDE DR",0,1,0,1,1,2015-05-17,17,"Sun","May",2015,0,3,1,11,1
"6567",160465,1,3120442,10059515,"2410 E RIVERSIDE DR",0,1,0,1,1,2015-05-17,17,"Sun","May",2015,0,3,1,11,1
"6568",166461,13,3115130,10070956,"700 SAN JACINTO BLVD",0,1,1,1,14,NA,NA,NA,NA,NA,1,3,1,10,0
"6569",156302,15,3125999,10100755,"111 BOLLES CIR",1,1,0,0,0,2015-02-15,15,"Sun","Feb",2015,0,2,1,8,1
"6570",156323,1,3125999,10100755,"111 BOLLES CIR",0,1,0,1,0,2015-02-15,15,"Sun","Feb",2015,0,2,1,8,1
"6571",157043,21,3125999,10100755,"111 BOLLES CIR",1,1,0,0,0,2015-02-15,15,"Sun","Feb",2015,0,2,1,8,1
"6572",166763,2,3118326,10056320,"2347 DOUGLAS ST",0,1,0,1,1,2015-09-26,26,"Sat","Sep",2015,1,3,1,11,1
"6573",147679,15,3123299,10099991,"8001 N LAMAR BLVD NB",0,1,0,0,0,2014-05-26,26,"Mon","May",2014,1,5,2,8,3
"6574",148199,1,3123299,10099991,"8001 N LAMAR BLVD NB",0,1,0,0,0,2014-05-26,26,"Mon","May",2014,1,5,1,8,1
"6575",168626,3,3090918,10060157,"4424 S MOPAC EXPY SVRD SB",0,0,0,1,1,2015-11-22,22,"Sun","Nov",2015,1,5,1,7,1
"6576",171204,1,3124480,10086818,"5100 BLOCK N IH 35 SB",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,12,1
"6577",156681,1,3129101,10058558,"6612 CIRCULO DE AMISTAD",0,0,0,0,0,2015-02-22,22,"Sun","Feb",2015,1,5,1,11,1
"6578",145850,4,3123227,10058967,"1500 CROSSING PL",0,1,0,0,0,NA,NA,NA,NA,NA,1,3,1,11,1
"6579",154263,6,3119333,10068025,"1616 E 3RD ST",0,1,0,1,1,2014-12-22,22,"Mon","Dec",2014,1,2,3,10,0
"6580",174910,11,3116767,10057565,"E OLTORF ST / BURLESON RD",0,1,0,1,1,2016-07-21,21,"Thu","Jul",2016,1,2,4,11,0
"6581",169409,1,3124751,10088183,"5526 N IH 35 SVRD SB",0,1,0,0,0,2015-12-11,11,"Fri","Dec",2015,1,5,1,12,1
"6582",177014,3,3093013,10135176,"10401 ANDERSON MILL RD",0,0,0,0,0,2016-11-24,24,"Thu","Nov",2016,1,5,1,3,1
"6583",166822,11,3100722,10044727,"6612 S 1ST ST",0,1,0,0,0,2015-09-29,29,"Tue","Sep",2015,1,3,1,9,1
"6584",166823,4,3100722,10044727,"6612 S 1ST ST",0,1,0,0,0,2015-09-29,29,"Tue","Sep",2015,1,3,1,9,1
"6585",166842,0,3100722,10044727,"6612 S 1ST ST",0,1,0,0,0,2015-09-29,29,"Tue","Sep",2015,1,3,1,9,1
"6586",141930,4,3122853,10060648,"4600 ELMONT DR",0,1,0,0,0,NA,NA,NA,NA,NA,1,2,1,11,1
"6587",169652,6,3113146,10069877,"210 LAVACA ST",0,1,0,0,0,2015-12-20,20,"Sun","Dec",2015,1,3,1,10,1
"6588",153340,6,3112129,10071521,"700 BLOCK W 6TH ST",0,0,0,1,1,NA,NA,NA,NA,NA,1,5,2,10,1
"6589",163787,5,3113020,10041804,"4604 TURNSTONE DR",0,0,0,0,0,2015-07-23,23,"Thu","Jul",2015,1,3,1,9,1
"6590",173175,1,3131741,10073767,"4706 SANTA ANNA ST",0,1,0,1,2,NA,NA,NA,NA,NA,1,3,1,6,1
"6591",173176,3,3131741,10073767,"4706 SANTA ANNA ST",0,1,0,1,1,NA,NA,NA,NA,NA,1,3,1,6,1
"6592",174945,5,3115468,10070315,"403 E 6TH ST",0,0,0,0,0,2016-07-23,23,"Sat","Jul",2016,1,5,2,10,0
"6593",175448,1,3096536,10030614,"321 ANGEL OAK ST",0,0,0,0,0,2016-08-22,22,"Mon","Aug",2016,0,5,1,9,1
"6594",176833,8,3119062,10064837,"36 SALINA ST",0,0,0,0,0,2016-11-14,14,"Mon","Nov",2016,1,3,1,10,0
"6595",153106,20,3103770,10043205,"100 BLOCK E WILLIAM CANNON DR",0,0,0,0,0,2014-08-29,29,"Fri","Aug",2014,1,2,4,9,2
"6596",164564,2,3115181,10070609,"302 E 6TH ST",0,0,0,1,0,NA,NA,NA,NA,NA,1,2,5,10,1
"6597",171586,9,3127002,10097039,"N IH 35 SVRD SB / E ANDERSON LN SVRD WB",0,1,0,0,0,2016-02-17,17,"Wed","Feb",2016,0,3,4,12,2
"6598",176490,1,3119570,10106960,"8612 FIRESIDE DR",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,12,1
"6599",175080,4,3119570,10106960,"8612 FIRESIDE DR",0,1,0,1,1,NA,NA,NA,NA,NA,1,3,1,12,1
"6600",169234,3,3116612,10070581,"700 E 7TH ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,2,1,10,1
"6601",162086,1,3117051,10086379,"W 45TH ST / GUADALUPE ST",0,0,0,0,0,2015-06-19,19,"Fri","Jun",2015,1,5,1,5,1
"6602",146843,1,3121438,10058363,"4410 E RIVERSIDE DR",1,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,11,1
"6603",161510,6,3114292,10058448,"1211 E OLTORF ST",0,0,0,1,1,NA,NA,NA,NA,NA,1,3,1,7,1
"6604",166042,4,3113176,10041721,"4610 TURNSTONE DR",0,1,0,1,1,NA,NA,NA,NA,NA,1,3,1,9,1
"6605",176706,5,3129937,10094930,"7607 BLESSING AVE",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,12,1
"6606",164044,4,3126680,10065367,"200 SPRINGDALE RD",0,0,0,0,0,2015-07-22,22,"Wed","Jul",2015,1,2,4,6,1
"6607",172805,5,3113735,10068721,"87 BLOCK CONGRESS AVE",0,0,0,0,0,2016-03-23,23,"Wed","Mar",2016,1,2,1,10,0
"6608",175172,4,3124305,10067892,"2701 E 7TH ST",0,1,0,0,0,2016-08-10,10,"Wed","Aug",2016,1,2,1,6,1
"6609",146844,3,3121438,10058363,"4410 E RIVERSIDE DR",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,1,11,1
"6610",160165,1,3122189,10058144,"4700 E RIVERSIDE DR",0,0,0,0,0,2015-05-10,10,"Sun","May",2015,1,5,1,11,1
"6611",160166,4,3122189,10058144,"4700 E RIVERSIDE DR",0,0,0,0,0,2015-05-10,10,"Sun","May",2015,1,5,1,11,1
"6612",176093,0,3120354,10094774,"6528 N LAMAR BLVD",0,0,0,0,0,2016-09-28,28,"Wed","Sep",2016,1,5,1,12,1
"6613",176533,4,3115468,10070315,"403 E 6TH ST",0,1,0,0,0,2016-10-29,29,"Sat","Oct",2016,1,3,5,10,0
"6614",176549,4,3115468,10070315,"403 E 6TH ST",0,1,0,0,0,2016-10-29,29,"Sat","Oct",2016,1,3,5,10,0
"6615",160781,2,3114818,10070707,"200 BLOCK E 6TH ST",0,0,0,0,0,2015-05-25,25,"Mon","May",2015,1,2,2,10,1
"6616",160782,1,3114818,10070707,"200 BLOCK E 6TH ST",0,0,0,0,0,2015-05-25,25,"Mon","May",2015,1,2,2,10,1
"6617",161045,16,3114818,10070707,"200 BLOCK E 6TH ST",0,0,0,0,0,2015-05-25,25,"Mon","May",2015,1,2,2,10,1
"6618",174291,15,3115154,10070604,"300 E 6TH ST",0,0,0,1,0,NA,NA,NA,NA,NA,1,2,5,10,0
"6619",176499,3,3125424,10089289,"1008 REINLI ST",0,1,0,1,1,2016-10-26,26,"Wed","Oct",2016,1,2,1,12,1
"6620",153736,1,3112625,10079011,"W 26TH ST / SAN GABRIEL ST",0,1,0,1,1,2014-11-23,23,"Sun","Nov",2014,1,5,4,5,0
"6621",176626,2,3115468,10070315,"403 E 6TH ST",0,0,0,0,0,2016-10-29,29,"Sat","Oct",2016,1,0,5,10,0
"6622",171115,0,3124480,10086818,"5100 BLOCK N IH 35 SB",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,12,1
"6623",174246,1,3124595,10072201,"ROSEWOOD AVE / THOMPSON ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,4,6,1
"6624",176264,1,3121437,10109116,"1930 W RUNDBERG LN",0,1,0,1,1,NA,NA,NA,NA,NA,1,3,1,8,1
"6625",175265,4,3133845,10099397,"8900 CAMERON RD",0,0,0,1,1,2016-08-12,12,"Fri","Aug",2016,1,3,1,8,1
"6626",176961,4,3097733,10146399,"10500 LAKELINE MALL DR",0,0,0,1,0,2016-11-21,21,"Mon","Nov",2016,1,3,1,3,1
"6627",149860,4,3114458,10079721,"2714 GUADALUPE ST",0,0,0,0,0,2014-07-25,25,"Fri","Jul",2014,0,2,1,5,1
"6628",149859,1,3114458,10079721,"2714 GUADALUPE ST",0,0,0,0,0,2014-07-25,25,"Fri","Jul",2014,0,2,1,5,1
"6629",150161,1,3114458,10079721,"2714 GUADALUPE ST",0,0,0,0,0,2014-07-25,25,"Fri","Jul",2014,0,2,1,5,1
"6630",157615,1,3122372,10066138,"2400 E CESAR CHAVEZ ST",0,0,0,1,1,2015-03-20,20,"Fri","Mar",2015,1,5,1,6,1
"6631",151142,6,3062372,10040898,"7404 MAGENTA LN",0,1,0,1,1,2014-08-31,31,"Sun","Aug",2014,1,5,1,7,1
"6632",150699,7,3129312,10108616,"N LAMAR BLVD / MASTERSON PASS",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,8,0
"6633",173853,12,3134149,10110908,"MIDDLE FISKVILLE RD / E BRAKER LN",0,1,0,0,0,NA,NA,NA,NA,NA,1,3,5,8,1
"6634",175068,12,3084823,10048257,"7606 BEINVILLE CV",0,1,0,1,1,NA,NA,NA,NA,NA,0,5,1,7,1
"6635",174133,8,3123464,10110594,"1735 RUTLAND DR",0,0,0,0,0,2016-05-23,23,"Mon","May",2016,1,3,1,8,2
"6636",173955,6,3115703,10069989,"500 E 5TH ST",1,1,0,0,0,2016-05-13,13,"Fri","May",2016,1,2,2,10,0
"6637",145919,4,3114170,10070442,"100 W 5TH ST",0,1,0,0,0,NA,NA,NA,NA,NA,1,2,1,10,1
"6638",175206,2,3133845,10099397,"8900 CAMERON RD",0,0,0,1,1,2016-08-12,12,"Fri","Aug",2016,1,3,1,8,1
"6639",174843,3,3112426,10078903,"1009 W 26TH ST",0,1,0,0,0,2016-07-16,16,"Sat","Jul",2016,1,5,1,5,1
"6640",174349,4,3119995,10059932,"2300 E RIVERSIDE DR",0,1,0,0,0,2016-06-11,11,"Sat","Jun",2016,0,2,4,11,1
"6641",145690,1,3097945,10035482,"420 W SLAUGHTER LN",0,0,0,0,0,NA,NA,NA,NA,NA,0,5,1,9,1
"6642",153166,1,3103640,10050800,"5112 S 1ST ST",1,0,0,0,0,NA,NA,NA,NA,NA,1,5,1,7,1
"6643",149005,13,3110518,10052730,"710 E BEN WHITE BLVD EB",1,1,0,0,0,2014-06-27,27,"Fri","Jun",2014,0,3,1,7,0
"6644",145941,6,3115586,10070497,"408 E 6TH ST",0,1,0,0,0,NA,NA,NA,NA,NA,1,3,1,10,1
"6645",165143,2,3129001,10125732,"12703 ESPLANADE ST",0,1,0,0,0,2015-08-21,21,"Fri","Aug",2015,0,3,1,3,1
"6646",165423,1,3129001,10125732,"12703 ESPLANADE ST",0,1,0,0,0,2015-08-21,21,"Fri","Aug",2015,0,3,1,3,1
"6647",166041,9,3113176,10041721,"4610 TURNSTONE DR",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,9,1
"6648",175444,4,3128351,10104089,"W FAWNRIDGE DR / SLAYTON DR",0,0,0,0,0,2016-08-25,25,"Thu","Aug",2016,1,3,1,8,1
"6649",175464,3,3128351,10104089,"W FAWNRIDGE DR / SLAYTON DR",0,0,0,0,0,2016-08-25,25,"Thu","Aug",2016,1,3,1,8,1
"6650",161444,3,3096392,10039911,"1009 W DITTMAR RD",0,1,0,1,1,NA,NA,NA,NA,NA,1,2,5,9,1
"6651",174650,3,3114309,10070753,"E 6TH ST / CONGRESS AVE",0,1,0,0,0,2016-06-26,26,"Sun","Jun",2016,1,2,1,10,0
"6652",152646,1,3130598,10103050,"9121 N IH 35 SVRD NB",0,1,0,0,0,2014-10-10,10,"Fri","Oct",2014,0,5,5,8,1
"6653",152680,1,3130598,10103050,"9121 N IH 35 SVRD NB",0,1,0,0,0,2014-10-10,10,"Fri","Oct",2014,0,5,5,8,1
"6654",153727,3,3115492,10068001,"DAVIS ST / RED RIVER ST",0,1,0,0,0,2014-11-16,16,"Sun","Nov",2014,1,5,1,10,1
"6655",144950,1,3134553,10101257,"1425 E RUNDBERG LN",0,0,0,0,0,2014-03-19,19,"Wed","Mar",2014,1,5,1,8,1
"6656",154662,2,3114846,10070494,"209 E 6TH ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,2,10,1
"6657",149899,1,3133691,10093379,"1601 E ANDERSON LN SVRD EB",0,1,0,1,1,2014-07-26,26,"Sat","Jul",2014,1,3,1,12,1
"6658",145110,1,3130329,10055114,"1513 ANISE DR",0,0,0,0,0,2014-03-17,17,"Mon","Mar",2014,1,5,1,11,1
"6659",146045,0,3123001,10099871,"RESEARCH BLVD SVRD SB / N LAMAR BLVD SVRD SB",0,0,0,0,0,2014-03-16,16,"Sun","Mar",2014,1,3,4,12,1
"6660",176438,4,3122103,10073372,"1207 ALAMO ST",1,1,0,1,1,2016-10-16,16,"Sun","Oct",2016,1,2,1,6,1
"6661",174605,6,3134806,10093981,"2250 RIDGEPOINT DR",1,1,0,1,1,2016-06-25,25,"Sat","Jun",2016,1,3,1,12,1
"6662",153289,2,3112812,10075232,"1600 WEST AVE",0,0,0,1,0,NA,NA,NA,NA,NA,0,5,1,5,1
"6663",177374,3,3124866,10089833,"5812 N IH 35 SVRD SB",0,1,0,0,0,2016-12-22,22,"Thu","Dec",2016,1,5,1,12,1
"6664",175528,9,3119332,10068025,"1616 E 3RD ST",0,0,0,0,0,2016-08-24,24,"Wed","Aug",2016,1,2,3,10,0
"6665",176630,5,3119332,10068025,"1616 E 3RD ST",0,0,0,0,0,2016-08-24,24,"Wed","Aug",2016,1,2,3,10,0
"6666",153111,3,3121643,10080144,"3705 ROBINSON AVE",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,1,6,1
"6667",157996,1,3112827,10078365,"2414 PEARL ST",0,0,0,1,0,2015-03-29,29,"Sun","Mar",2015,1,5,1,5,1
"6668",173274,13,3115726,10128352,"12400 MUSTANG CHASE",0,0,0,0,0,2016-04-10,10,"Sun","Apr",2016,1,5,1,3,1
"6669",168217,4,3107553,10132774,"6800 MC NEIL DR",0,1,0,0,0,NA,NA,NA,NA,NA,1,3,1,3,1
"6670",174606,8,3134806,10093981,"2250 RIDGEPOINT DR",1,1,0,1,2,2016-06-25,25,"Sat","Jun",2016,1,3,1,12,1
"6671",142317,1,3121124,10073114,"1200 BLOCK SALINA ST",0,0,0,0,0,2014-01-11,11,"Sat","Jan",2014,1,2,2,6,1
"6672",153801,7,3124891,10096992,"7518 EASTCREST DR",0,1,0,1,1,2014-11-25,25,"Tue","Nov",2014,1,2,1,12,1
"6673",171061,4,3106336,10051157,"4712 S CONGRESS AVE",0,1,0,1,1,NA,NA,NA,NA,NA,1,2,1,7,1
"6674",175647,26,3117100,10073351,"601 E 15TH ST",0,0,0,1,1,NA,NA,NA,NA,NA,1,5,2,5,3
"6675",151323,15,3129702,10109475,"W APPLEGATE DR / N LAMAR BLVD",0,0,0,0,0,NA,NA,NA,NA,NA,0,3,1,8,1
"6676",154425,9,3116286,10070603,"600 E 7TH ST",0,0,0,0,0,2014-12-26,26,"Fri","Dec",2014,1,3,1,10,1
"6677",176379,5,3115836,10070204,"505 E 6TH ST",0,1,0,0,0,2016-10-15,15,"Sat","Oct",2016,1,3,5,10,1
"6678",142229,6,3115762,10070320,"E 6TH ST / NECHES ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,2,5,10,1
"6679",157745,0,3127856,10084304,"1660 E 51ST ST",0,0,0,1,1,2015-03-24,24,"Tue","Mar",2015,1,2,4,12,1
"6680",162041,1,3104105,10051023,"4901 S 1ST ST",1,0,0,0,0,2015-06-19,19,"Fri","Jun",2015,1,2,1,7,1
"6681",170008,3,3115491,10070521,"400 E 6TH ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,2,5,10,0
"6682",170197,18,3115491,10070521,"400 E 6TH ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,2,5,10,0
"6683",145960,6,3104749,10050449,"5002 HEDGEWOOD DR",0,1,0,0,0,NA,NA,NA,NA,NA,1,5,1,7,1
"6684",168364,18,3115491,10070521,"400 E 6TH ST",0,1,0,0,0,2015-11-13,13,"Fri","Nov",2015,1,5,2,10,1
"6685",168382,11,3115491,10070521,"400 E 6TH ST",0,0,0,0,0,2015-11-13,13,"Fri","Nov",2015,1,5,1,10,1
"6686",168383,2,3115491,10070521,"400 E 6TH ST",0,0,0,0,0,2015-11-13,13,"Fri","Nov",2015,1,5,5,10,1
"6687",172595,2,3115534,10070296,"409 E 6TH ST",0,0,0,1,0,2016-03-18,18,"Fri","Mar",2016,1,0,5,10,0
"6688",163966,3,3126475,10057207,"6000 FAIRWAY ST",0,0,0,0,0,2015-07-26,26,"Sun","Jul",2015,1,3,1,11,1
"6689",165681,7,3117100,10073351,"601 E 15TH ST",1,0,0,0,0,2015-08-27,27,"Thu","Aug",2015,1,3,2,5,1
"6690",165701,3,3117100,10073351,"601 E 15TH ST",0,0,0,0,0,2015-08-27,27,"Thu","Aug",2015,1,3,2,5,1
"6691",171604,10,3141981,10115939,"1500 E PARMER LN",0,1,0,0,0,2016-02-18,18,"Thu","Feb",2016,1,4,1,8,1
"6692",156485,5,3106143,10062739,"W OLTORF ST / THORNTON RD",1,1,0,0,0,2015-02-19,19,"Thu","Feb",2015,0,5,4,7,2
"6693",174626,2,3134806,10093981,"2250 RIDGEPOINT DR",0,0,0,0,0,2016-06-25,25,"Sat","Jun",2016,1,3,1,12,1
"6694",174647,9,3134806,10093981,"2250 RIDGEPOINT DR",0,0,0,0,0,2016-06-25,25,"Sat","Jun",2016,1,3,1,12,0
"6695",174625,3,3134806,10093981,"2250 RIDGEPOINT DR",0,0,0,0,0,2016-06-25,25,"Sat","Jun",2016,1,3,1,12,1
"6696",163942,3,3128171,10100704,"600 BARWOOD PARK",0,0,0,0,0,2015-07-25,25,"Sat","Jul",2015,0,3,1,8,1
"6697",172336,4,3125237,10065167,"E 2ND ST / TILLERY ST",0,0,0,0,0,2016-03-13,13,"Sun","Mar",2016,1,3,1,6,1
"6698",174648,3,3134806,10093981,"2250 RIDGEPOINT DR",0,0,0,0,0,2016-06-25,25,"Sat","Jun",2016,1,3,1,12,1
"6699",160724,4,3127517,10074542,"TILLERY ST / AIRPORT BLVD",0,1,0,0,0,2015-05-22,22,"Fri","May",2015,1,2,4,6,1
"6700",155013,17,3127301,10121525,"12166 METRIC BLVD",0,1,0,1,1,2015-01-17,17,"Sat","Jan",2015,1,3,1,3,1
"6701",174628,4,3134806,10093981,"2250 RIDGEPOINT DR",0,0,0,0,0,2016-06-25,25,"Sat","Jun",2016,1,3,1,12,2
"6702",170727,3,3129254,10071249,"3706 GOODWIN AVE",1,0,0,0,0,2016-01-24,24,"Sun","Jan",2016,1,3,1,6,1
"6703",144820,1,3130321,10106602,"200 E LONGSPUR BLVD",0,0,0,0,0,2014-03-13,13,"Thu","Mar",2014,1,2,4,8,1
"6704",144768,0,3130321,10106602,"200 E LONGSPUR BLVD",0,0,0,0,0,2014-03-13,13,"Thu","Mar",2014,1,2,4,8,1
"6705",154443,3,3138055,10114099,"905 WICKFIELD LN",0,0,0,0,0,2014-12-28,28,"Sun","Dec",2014,1,2,1,8,1
"6706",154480,1,3138055,10114099,"905 WICKFIELD LN",0,0,0,0,0,2014-12-28,28,"Sun","Dec",2014,1,2,1,8,1
"6707",154479,29,3138055,10114099,"905 WICKFIELD LN",0,0,0,0,0,2014-12-28,28,"Sun","Dec",2014,1,2,1,8,1
"6708",148203,2,3125099,10065186,"3112 E CESAR CHAVEZ ST",0,1,0,1,1,NA,NA,NA,NA,NA,1,5,1,6,1
"6709",173995,17,3131662,10102587,"9125 NORTH PLZ",0,0,0,0,0,2016-05-15,15,"Sun","May",2016,0,5,1,8,1
"6710",157524,2,3115416,10070416,"E 6TH ST / TRINITY ST",0,0,0,0,0,2015-03-16,16,"Mon","Mar",2015,1,3,5,10,1
"6711",173864,2,3107439,10038625,"2100 BLOCK TRANQUILO TRL",0,0,0,1,1,NA,NA,NA,NA,NA,1,3,4,9,1
"6712",164801,8,3115491,10070521,"400 BLOCK E 6TH ST",0,0,0,0,0,2015-08-14,14,"Fri","Aug",2015,1,5,5,10,1
"6713",164924,3,3115491,10070521,"400 BLOCK E 6TH ST",0,1,0,0,0,2015-08-14,14,"Fri","Aug",2015,1,5,5,10,1
"6714",173798,5,3116129,10070393,"600 BLOCK RED RIVER ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,5,10,0
"6715",170884,2,3129254,10071249,"3706 GOODWIN AVE",0,0,0,0,0,2016-01-24,24,"Sun","Jan",2016,1,3,1,6,1
"6716",171114,1,3124480,10086818,"5100 BLOCK N IH 35 SB",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,12,1
"6717",145999,4,3102586,10034201,"8801 S IH 35 SVRD NB",0,1,0,0,0,NA,NA,NA,NA,NA,1,2,3,9,1
"6718",152681,7,3115886,10070835,"700 BLOCK NECHES ST",0,0,0,0,0,2014-10-16,16,"Thu","Oct",2014,0,2,5,10,1
"6719",152719,15,3115886,10070835,"700 BLOCK NECHES ST",0,0,0,0,0,2014-10-16,16,"Thu","Oct",2014,0,2,5,10,1
"6720",176197,14,3105043,10078214,"1403 NORWALK LN",0,0,0,0,0,2016-09-29,29,"Thu","Sep",2016,1,2,3,5,2
"6721",152773,6,3099407,10031322,"9600 S IH 35 SVRD SB",1,0,0,0,0,2014-10-21,21,"Tue","Oct",2014,1,5,4,9,1
"6722",152802,0,3099407,10031322,"9600 S IH 35 SVRD SB",0,0,0,0,0,2014-10-21,21,"Tue","Oct",2014,1,5,4,9,0
"6723",157623,3,3122372,10066138,"2400 E CESAR CHAVEZ ST",0,1,0,1,1,2015-03-20,20,"Fri","Mar",2015,1,5,1,6,1
"6724",168193,2,3085065,10038428,"2914 AFTONSHIRE WAY",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,1,9,1
"6725",168222,4,3085065,10038428,"2914 AFTONSHIRE WAY",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,1,9,1
"6726",153105,12,3112709,10040507,"4704 BRASSIEWOOD DR",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,9,1
"6727",159501,1,3121692,10055203,"2425 CROMWELL CIR",0,1,0,0,0,2015-04-25,25,"Sat","Apr",2015,1,5,1,11,1
"6728",172284,4,3097445,10052389,"5403 FAIRMONT CIR",1,0,0,0,0,NA,NA,NA,NA,NA,0,5,1,7,1
"6729",146979,5,3120746,10068708,"1816 E 6TH ST",0,1,0,1,1,2014-05-12,12,"Mon","May",2014,1,5,5,10,1
"6730",166824,2,3126342,10076531,"1927 AIRPORT BLVD",1,0,0,1,5,2015-09-28,28,"Mon","Sep",2015,1,2,4,6,1
"6731",175529,1,3117864,10105431,"BURNET RD / BUELL AVE",0,0,0,0,0,2016-08-29,29,"Mon","Aug",2016,0,5,1,12,1
"6732",175549,6,3117864,10105431,"BURNET RD / BUELL AVE",0,1,0,0,0,2016-08-29,29,"Mon","Aug",2016,0,5,1,12,1
"6733",175747,1,3117864,10105431,"BURNET RD / BUELL AVE",0,0,0,0,0,2016-08-29,29,"Mon","Aug",2016,0,5,1,12,1
"6734",175807,5,3133511,10083257,"5419 DARLINGTON LN",0,0,0,0,0,2016-09-11,11,"Sun","Sep",2016,0,3,1,12,1
"6735",152953,0,3107383,10057499,"3501 S 1ST ST",0,0,0,0,0,2014-10-29,29,"Wed","Oct",2014,1,5,1,7,1
"6736",149002,2,3128712,10100433,"8500 N IH 35 SVRD SB",0,0,0,0,0,2014-06-26,26,"Thu","Jun",2014,1,3,4,8,1
"6737",149019,1,3128712,10100433,"8500 N IH 35 SVRD SB",0,1,0,0,0,2014-06-26,26,"Thu","Jun",2014,1,3,4,8,1
"6738",162462,5,3126582,10096813,"7622 N IH 35 SVRD SB",0,0,0,0,0,2015-06-20,20,"Sat","Jun",2015,1,3,1,12,1
